Date,Country,Exchange rate
1974-08-07,Japan,302.11
1974-08-08,Japan,302.75
1974-08-09,Japan,302.57
1974-08-12,Japan,302.11
1974-08-13,Japan,301.84
1974-08-14,Japan,302.48
1974-08-15,Japan,302.75
1974-08-16,Japan,302.94
1974-08-19,Japan,303.12
1974-08-20,Japan,303.12
1974-08-21,Japan,303.49
1974-08-22,Japan,303.86
1974-08-23,Japan,303.12
1974-08-26,Japan,302.85
1974-08-27,Japan,302.11
1974-08-28,Japan,302.48
1974-08-29,Japan,302.94
1974-08-30,Japan,302.94
1974-09-02,Japan,
1974-09-03,Japan,302.66
1974-09-04,Japan,302.75
1974-09-05,Japan,302.57
1974-09-06,Japan,302.66
1974-09-09,Japan,302.48
1974-09-10,Japan,302.75
1974-09-11,Japan,302.11
1974-09-12,Japan,301.20
1974-09-13,Japan,299.58
1974-09-16,Japan,299.40
1974-09-17,Japan,296.12
1974-09-18,Japan,296.03
1974-09-19,Japan,296.82
1974-09-20,Japan,295.86
1974-09-23,Japan,295.86
1974-09-24,Japan,294.81
1974-09-25,Japan,296.21
1974-09-26,Japan,296.74
1974-09-27,Japan,296.74
1974-09-30,Japan,298.33
1974-10-01,Japan,298.15
1974-10-02,Japan,297.97
1974-10-03,Japan,299.04
1974-10-04,Japan,299.04
1974-10-07,Japan,300.03
1974-10-08,Japan,299.76
1974-10-09,Japan,298.69
1974-10-10,Japan,298.77
1974-10-11,Japan,299.13
1974-10-14,Japan,
1974-10-15,Japan,299.13
1974-10-16,Japan,299.04
1974-10-17,Japan,298.95
1974-10-18,Japan,299.31
1974-10-21,Japan,299.67
1974-10-22,Japan,299.94
1974-10-23,Japan,299.67
1974-10-24,Japan,299.94
1974-10-25,Japan,299.85
1974-10-28,Japan,300.12
1974-10-29,Japan,299.94
1974-10-30,Japan,299.94
1974-10-31,Japan,299.94
1974-11-01,Japan,300.48
1974-11-04,Japan,300.48
1974-11-05,Japan,
1974-11-06,Japan,300.48
1974-11-07,Japan,299.76
1974-11-08,Japan,299.67
1974-11-11,Japan,
1974-11-12,Japan,300.30
1974-11-13,Japan,300.12
1974-11-14,Japan,300.30
1974-11-15,Japan,299.94
1974-11-18,Japan,299.67
1974-11-19,Japan,299.94
1974-11-20,Japan,299.94
1974-11-21,Japan,299.94
1974-11-22,Japan,299.85
1974-11-25,Japan,300.21
1974-11-26,Japan,300.12
1974-11-27,Japan,299.85
1974-11-28,Japan,
1974-11-29,Japan,300.30
1974-12-02,Japan,300.39
1974-12-03,Japan,300.03
1974-12-04,Japan,299.76
1974-12-05,Japan,300.03
1974-12-06,Japan,299.94
1974-12-09,Japan,299.85
1974-12-10,Japan,299.76
1974-12-11,Japan,299.76
1974-12-12,Japan,300.03
1974-12-13,Japan,300.03
1974-12-16,Japan,300.30
1974-12-17,Japan,300.48
1974-12-18,Japan,300.66
1974-12-19,Japan,300.84
1974-12-20,Japan,301.11
1974-12-23,Japan,301.02
1974-12-24,Japan,301.20
1974-12-25,Japan,
1974-12-26,Japan,301.11
1974-12-27,Japan,300.75
1974-12-30,Japan,300.57
1974-12-31,Japan,301.02
1975-01-01,Japan,
1975-01-02,Japan,300.66
1975-01-03,Japan,300.84
1975-01-06,Japan,301.02
1975-01-07,Japan,300.93
1975-01-08,Japan,300.75
1975-01-09,Japan,300.84
1975-01-10,Japan,300.84
1975-01-13,Japan,300.93
1975-01-14,Japan,300.93
1975-01-15,Japan,301.02
1975-01-16,Japan,300.75
1975-01-17,Japan,300.84
1975-01-20,Japan,301.02
1975-01-21,Japan,300.84
1975-01-22,Japan,300.30
1975-01-23,Japan,299.67
1975-01-24,Japan,295.33
1975-01-27,Japan,294.99
1975-01-28,Japan,297.44
1975-01-29,Japan,297.35
1975-01-30,Japan,297.80
1975-01-31,Japan,297.97
1975-02-03,Japan,297.44
1975-02-04,Japan,297.09
1975-02-05,Japan,297.27
1975-02-06,Japan,297.00
1975-02-07,Japan,295.60
1975-02-10,Japan,292.40
1975-02-11,Japan,291.63
1975-02-12,Japan,
1975-02-13,Japan,292.83
1975-02-14,Japan,293.26
1975-02-17,Japan,
1975-02-18,Japan,293.34
1975-02-19,Japan,291.55
1975-02-20,Japan,291.12
1975-02-21,Japan,289.52
1975-02-24,Japan,285.88
1975-02-25,Japan,285.96
1975-02-26,Japan,285.63
1975-02-27,Japan,285.88
1975-02-28,Japan,286.45
1975-03-03,Japan,285.39
1975-03-04,Japan,284.66
1975-03-05,Japan,285.23
1975-03-06,Japan,285.71
1975-03-07,Japan,285.96
1975-03-10,Japan,286.21
1975-03-11,Japan,286.12
1975-03-12,Japan,287.27
1975-03-13,Japan,288.85
1975-03-14,Japan,288.10
1975-03-17,Japan,286.53
1975-03-18,Japan,287.19
1975-03-19,Japan,288.18
1975-03-20,Japan,287.19
1975-03-21,Japan,287.44
1975-03-24,Japan,287.77
1975-03-25,Japan,290.02
1975-03-26,Japan,290.53
1975-03-27,Japan,292.06
1975-03-28,Japan,292.48
1975-03-31,Japan,294.03
1975-04-01,Japan,290.87
1975-04-02,Japan,291.55
1975-04-03,Japan,292.31
1975-04-04,Japan,292.23
1975-04-07,Japan,291.97
1975-04-08,Japan,291.89
1975-04-09,Japan,291.89
1975-04-10,Japan,291.80
1975-04-11,Japan,291.12
1975-04-14,Japan,291.29
1975-04-15,Japan,290.95
1975-04-16,Japan,291.38
1975-04-17,Japan,291.72
1975-04-18,Japan,291.80
1975-04-21,Japan,292.83
1975-04-22,Japan,292.83
1975-04-23,Japan,292.74
1975-04-24,Japan,292.83
1975-04-25,Japan,293.69
1975-04-28,Japan,294.55
1975-04-29,Japan,293.86
1975-04-30,Japan,292.23
1975-05-01,Japan,292.14
1975-05-02,Japan,290.36
1975-05-05,Japan,290.44
1975-05-06,Japan,291.38
1975-05-07,Japan,291.21
1975-05-08,Japan,291.38
1975-05-09,Japan,291.46
1975-05-12,Japan,291.29
1975-05-13,Japan,291.46
1975-05-14,Japan,291.80
1975-05-15,Japan,291.63
1975-05-16,Japan,291.55
1975-05-19,Japan,291.80
1975-05-20,Japan,292.23
1975-05-21,Japan,292.06
1975-05-22,Japan,291.89
1975-05-23,Japan,291.04
1975-05-26,Japan,
1975-05-27,Japan,291.29
1975-05-28,Japan,290.70
1975-05-29,Japan,291.38
1975-05-30,Japan,291.55
1975-06-02,Japan,291.46
1975-06-03,Japan,291.04
1975-06-04,Japan,291.29
1975-06-05,Japan,292.23
1975-06-06,Japan,291.80
1975-06-09,Japan,291.80
1975-06-10,Japan,291.89
1975-06-11,Japan,291.89
1975-06-12,Japan,292.48
1975-06-13,Japan,292.65
1975-06-16,Japan,294.12
1975-06-17,Japan,293.43
1975-06-18,Japan,294.12
1975-06-19,Japan,294.12
1975-06-20,Japan,293.94
1975-06-23,Japan,294.72
1975-06-24,Japan,295.33
1975-06-25,Japan,297.00
1975-06-26,Japan,295.77
1975-06-27,Japan,296.03
1975-06-30,Japan,295.68
1975-07-01,Japan,295.68
1975-07-02,Japan,295.51
1975-07-03,Japan,295.42
1975-07-04,Japan,
1975-07-07,Japan,295.51
1975-07-08,Japan,295.68
1975-07-09,Japan,295.95
1975-07-10,Japan,296.12
1975-07-11,Japan,296.12
1975-07-14,Japan,295.86
1975-07-15,Japan,295.86
1975-07-16,Japan,296.03
1975-07-17,Japan,296.30
1975-07-18,Japan,296.21
1975-07-21,Japan,296.12
1975-07-22,Japan,296.47
1975-07-23,Japan,296.82
1975-07-24,Japan,297.62
1975-07-25,Japan,296.65
1975-07-28,Japan,297.80
1975-07-29,Japan,297.35
1975-07-30,Japan,297.44
1975-07-31,Japan,297.71
1975-08-01,Japan,297.89
1975-08-04,Japan,297.97
1975-08-05,Japan,297.97
1975-08-06,Japan,298.06
1975-08-07,Japan,297.97
1975-08-08,Japan,297.62
1975-08-11,Japan,297.80
1975-08-12,Japan,298.06
1975-08-13,Japan,297.97
1975-08-14,Japan,297.97
1975-08-15,Japan,297.97
1975-08-18,Japan,298.15
1975-08-19,Japan,298.06
1975-08-20,Japan,297.97
1975-08-21,Japan,297.89
1975-08-22,Japan,297.97
1975-08-25,Japan,298.06
1975-08-26,Japan,298.15
1975-08-27,Japan,297.97
1975-08-28,Japan,298.06
1975-08-29,Japan,297.97
1975-09-01,Japan,
1975-09-02,Japan,297.97
1975-09-03,Japan,297.80
1975-09-04,Japan,297.89
1975-09-05,Japan,297.97
1975-09-08,Japan,297.97
1975-09-09,Japan,298.06
1975-09-10,Japan,297.97
1975-09-11,Japan,298.06
1975-09-12,Japan,298.06
1975-09-15,Japan,298.06
1975-09-16,Japan,298.06
1975-09-17,Japan,298.33
1975-09-18,Japan,300.48
1975-09-19,Japan,301.57
1975-09-22,Japan,302.94
1975-09-23,Japan,303.31
1975-09-24,Japan,303.12
1975-09-25,Japan,302.66
1975-09-26,Japan,301.75
1975-09-29,Japan,303.21
1975-09-30,Japan,302.85
1975-10-01,Japan,302.57
1975-10-02,Japan,302.66
1975-10-03,Japan,303.03
1975-10-06,Japan,303.12
1975-10-07,Japan,302.94
1975-10-08,Japan,303.12
1975-10-09,Japan,303.03
1975-10-10,Japan,302.94
1975-10-13,Japan,
1975-10-14,Japan,302.66
1975-10-15,Japan,302.94
1975-10-16,Japan,302.94
1975-10-17,Japan,302.76
1975-10-20,Japan,302.48
1975-10-21,Japan,301.11
1975-10-22,Japan,301.57
1975-10-23,Japan,301.84
1975-10-24,Japan,301.66
1975-10-27,Japan,301.57
1975-10-28,Japan,301.48
1975-10-29,Japan,301.57
1975-10-30,Japan,301.66
1975-10-31,Japan,301.75
1975-11-03,Japan,301.75
1975-11-04,Japan,
1975-11-05,Japan,301.84
1975-11-06,Japan,301.75
1975-11-07,Japan,301.75
1975-11-10,Japan,302.30
1975-11-11,Japan,
1975-11-12,Japan,301.93
1975-11-13,Japan,302.21
1975-11-14,Japan,302.57
1975-11-17,Japan,302.66
1975-11-18,Japan,302.94
1975-11-19,Japan,303.12
1975-11-20,Japan,302.94
1975-11-21,Japan,303.12
1975-11-24,Japan,302.94
1975-11-25,Japan,303.12
1975-11-26,Japan,303.21
1975-11-27,Japan,
1975-11-28,Japan,303.12
1975-12-01,Japan,304.41
1975-12-02,Japan,304.41
1975-12-03,Japan,305.06
1975-12-04,Japan,304.97
1975-12-05,Japan,306.75
1975-12-08,Japan,306.84
1975-12-09,Japan,306.19
1975-12-10,Japan,306.09
1975-12-11,Japan,305.90
1975-12-12,Japan,305.90
1975-12-15,Japan,306.00
1975-12-16,Japan,305.53
1975-12-17,Japan,305.62
1975-12-18,Japan,305.62
1975-12-19,Japan,306.09
1975-12-22,Japan,306.09
1975-12-23,Japan,306.00
1975-12-24,Japan,305.90
1975-12-25,Japan,
1975-12-26,Japan,305.90
1975-12-29,Japan,305.25
1975-12-30,Japan,305.06
1975-12-31,Japan,305.16
1976-01-01,Japan,
1976-01-02,Japan,305.06
1976-01-05,Japan,305.16
1976-01-06,Japan,305.06
1976-01-07,Japan,305.25
1976-01-08,Japan,305.62
1976-01-09,Japan,306.00
1976-01-12,Japan,305.16
1976-01-13,Japan,305.25
1976-01-14,Japan,305.34
1976-01-15,Japan,305.25
1976-01-16,Japan,305.25
1976-01-19,Japan,304.14
1976-01-20,Japan,303.86
1976-01-21,Japan,304.41
1976-01-22,Japan,304.14
1976-01-23,Japan,304.04
1976-01-26,Japan,303.77
1976-01-27,Japan,303.67
1976-01-28,Japan,303.58
1976-01-29,Japan,303.67
1976-01-30,Japan,303.67
1976-02-02,Japan,303.21
1976-02-03,Japan,302.76
1976-02-04,Japan,300.57
1976-02-05,Japan,300.57
1976-02-06,Japan,301.39
1976-02-09,Japan,300.75
1976-02-10,Japan,300.66
1976-02-11,Japan,300.12
1976-02-12,Japan,
1976-02-13,Japan,300.75
1976-02-16,Japan,
1976-02-17,Japan,301.57
1976-02-18,Japan,301.66
1976-02-19,Japan,301.75
1976-02-20,Japan,302.11
1976-02-23,Japan,302.57
1976-02-24,Japan,302.02
1976-02-25,Japan,302.02
1976-02-26,Japan,302.11
1976-02-27,Japan,302.11
1976-03-01,Japan,301.66
1976-03-02,Japan,301.66
1976-03-03,Japan,301.57
1976-03-04,Japan,301.66
1976-03-05,Japan,301.57
1976-03-08,Japan,300.75
1976-03-09,Japan,301.11
1976-03-10,Japan,301.30
1976-03-11,Japan,301.30
1976-03-12,Japan,300.84
1976-03-15,Japan,300.66
1976-03-16,Japan,300.57
1976-03-17,Japan,299.94
1976-03-18,Japan,299.94
1976-03-19,Japan,299.67
1976-03-22,Japan,299.85
1976-03-23,Japan,299.76
1976-03-24,Japan,299.76
1976-03-25,Japan,299.67
1976-03-26,Japan,299.58
1976-03-29,Japan,299.67
1976-03-30,Japan,299.85
1976-03-31,Japan,299.58
1976-04-01,Japan,299.49
1976-04-02,Japan,299.31
1976-04-05,Japan,299.31
1976-04-06,Japan,299.04
1976-04-07,Japan,298.86
1976-04-08,Japan,297.44
1976-04-09,Japan,297.89
1976-04-12,Japan,298.42
1976-04-13,Japan,298.60
1976-04-14,Japan,298.06
1976-04-15,Japan,299.40
1976-04-16,Japan,299.31
1976-04-19,Japan,300.03
1976-04-20,Japan,299.49
1976-04-21,Japan,299.58
1976-04-22,Japan,299.67
1976-04-23,Japan,299.76
1976-04-26,Japan,299.85
1976-04-27,Japan,299.31
1976-04-28,Japan,299.22
1976-04-29,Japan,299.31
1976-04-30,Japan,299.04
1976-05-03,Japan,298.95
1976-05-04,Japan,297.89
1976-05-05,Japan,297.97
1976-05-06,Japan,298.24
1976-05-07,Japan,298.51
1976-05-10,Japan,298.42
1976-05-11,Japan,298.42
1976-05-12,Japan,298.69
1976-05-13,Japan,298.95
1976-05-14,Japan,298.78
1976-05-17,Japan,299.31
1976-05-18,Japan,299.13
1976-05-19,Japan,299.22
1976-05-20,Japan,299.40
1976-05-21,Japan,299.58
1976-05-24,Japan,299.58
1976-05-25,Japan,299.58
1976-05-26,Japan,299.76
1976-05-27,Japan,299.67
1976-05-28,Japan,300.03
1976-05-31,Japan,
1976-06-01,Japan,300.39
1976-06-02,Japan,300.30
1976-06-03,Japan,300.48
1976-06-04,Japan,300.39
1976-06-07,Japan,300.30
1976-06-08,Japan,300.12
1976-06-09,Japan,299.94
1976-06-10,Japan,299.94
1976-06-11,Japan,300.03
1976-06-14,Japan,299.94
1976-06-15,Japan,299.76
1976-06-16,Japan,299.85
1976-06-17,Japan,300.03
1976-06-18,Japan,299.31
1976-06-21,Japan,299.31
1976-06-22,Japan,299.22
1976-06-23,Japan,296.82
1976-06-24,Japan,297.27
1976-06-25,Japan,297.80
1976-06-28,Japan,296.03
1976-06-29,Japan,297.00
1976-06-30,Japan,297.97
1976-07-01,Japan,296.91
1976-07-02,Japan,297.18
1976-07-05,Japan,
1976-07-06,Japan,296.38
1976-07-07,Japan,296.65
1976-07-08,Japan,296.47
1976-07-09,Japan,296.74
1976-07-12,Japan,296.38
1976-07-13,Japan,294.90
1976-07-14,Japan,292.65
1976-07-15,Japan,293.17
1976-07-16,Japan,294.03
1976-07-19,Japan,293.69
1976-07-20,Japan,293.34
1976-07-21,Japan,293.60
1976-07-22,Japan,293.69
1976-07-23,Japan,293.94
1976-07-26,Japan,293.51
1976-07-27,Japan,293.86
1976-07-28,Japan,293.51
1976-07-29,Japan,293.60
1976-07-30,Japan,293.26
1976-08-02,Japan,292.91
1976-08-03,Japan,292.91
1976-08-04,Japan,292.83
1976-08-05,Japan,293.00
1976-08-06,Japan,293.00
1976-08-09,Japan,292.65
1976-08-10,Japan,292.83
1976-08-11,Japan,292.57
1976-08-12,Japan,292.65
1976-08-13,Japan,291.12
1976-08-16,Japan,290.36
1976-08-17,Japan,287.85
1976-08-18,Japan,288.27
1976-08-19,Japan,288.77
1976-08-20,Japan,289.35
1976-08-23,Japan,289.77
1976-08-24,Japan,288.43
1976-08-25,Japan,288.85
1976-08-26,Japan,288.93
1976-08-27,Japan,288.60
1976-08-30,Japan,288.77
1976-08-31,Japan,289.35
1976-09-01,Japan,288.93
1976-09-02,Japan,288.68
1976-09-03,Japan,287.77
1976-09-06,Japan,
1976-09-07,Japan,287.77
1976-09-08,Japan,287.60
1976-09-09,Japan,286.04
1976-09-10,Japan,286.94
1976-09-13,Japan,286.62
1976-09-14,Japan,286.53
1976-09-15,Japan,286.12
1976-09-16,Japan,286.70
1976-09-17,Japan,287.27
1976-09-20,Japan,287.11
1976-09-21,Japan,288.02
1976-09-22,Japan,287.11
1976-09-23,Japan,287.77
1976-09-24,Japan,287.85
1976-09-27,Japan,287.60
1976-09-28,Japan,287.52
1976-09-29,Japan,287.77
1976-09-30,Japan,286.86
1976-10-01,Japan,287.11
1976-10-04,Japan,287.27
1976-10-05,Japan,287.44
1976-10-06,Japan,288.02
1976-10-07,Japan,288.10
1976-10-08,Japan,288.77
1976-10-11,Japan,
1976-10-12,Japan,289.86
1976-10-13,Japan,290.36
1976-10-14,Japan,292.31
1976-10-15,Japan,293.00
1976-10-18,Japan,292.48
1976-10-19,Japan,292.23
1976-10-20,Japan,292.14
1976-10-21,Japan,292.74
1976-10-22,Japan,293.69
1976-10-25,Japan,293.34
1976-10-26,Japan,293.77
1976-10-27,Japan,293.17
1976-10-28,Japan,293.60
1976-10-29,Japan,294.38
1976-11-01,Japan,295.86
1976-11-02,Japan,
1976-11-03,Japan,295.16
1976-11-04,Japan,295.33
1976-11-05,Japan,294.99
1976-11-08,Japan,293.77
1976-11-09,Japan,294.29
1976-11-10,Japan,294.38
1976-11-11,Japan,
1976-11-12,Japan,294.64
1976-11-15,Japan,294.72
1976-11-16,Japan,295.16
1976-11-17,Japan,295.07
1976-11-18,Japan,295.16
1976-11-19,Japan,295.42
1976-11-22,Japan,295.07
1976-11-23,Japan,295.42
1976-11-24,Japan,295.42
1976-11-25,Japan,
1976-11-26,Japan,295.51
1976-11-29,Japan,295.68
1976-11-30,Japan,297.09
1976-12-01,Japan,296.91
1976-12-02,Japan,296.82
1976-12-03,Japan,297.89
1976-12-06,Japan,296.56
1976-12-07,Japan,296.38
1976-12-08,Japan,296.30
1976-12-09,Japan,295.77
1976-12-10,Japan,294.81
1976-12-13,Japan,294.72
1976-12-14,Japan,295.33
1976-12-15,Japan,294.72
1976-12-16,Japan,295.51
1976-12-17,Japan,294.64
1976-12-20,Japan,293.60
1976-12-21,Japan,293.94
1976-12-22,Japan,293.86
1976-12-23,Japan,293.43
1976-12-24,Japan,293.51
1976-12-27,Japan,292.31
1976-12-28,Japan,292.14
1976-12-29,Japan,292.91
1976-12-30,Japan,293.00
1976-12-31,Japan,293.08
1977-01-03,Japan,292.48
1977-01-04,Japan,291.72
1977-01-05,Japan,292.31
1977-01-06,Japan,292.91
1977-01-07,Japan,292.83
1977-01-10,Japan,292.48
1977-01-11,Japan,292.48
1977-01-12,Japan,292.40
1977-01-13,Japan,292.57
1977-01-14,Japan,292.06
1977-01-17,Japan,291.72
1977-01-18,Japan,291.21
1977-01-19,Japan,289.60
1977-01-20,Japan,290.28
1977-01-21,Japan,290.44
1977-01-24,Japan,290.11
1977-01-25,Japan,289.27
1977-01-26,Japan,288.18
1977-01-27,Japan,289.10
1977-01-28,Japan,289.52
1977-01-31,Japan,288.43
1977-02-01,Japan,288.02
1977-02-02,Japan,288.27
1977-02-03,Japan,288.35
1977-02-04,Japan,288.10
1977-02-07,Japan,287.94
1977-02-08,Japan,287.11
1977-02-09,Japan,285.96
1977-02-10,Japan,285.63
1977-02-11,Japan,285.06
1977-02-14,Japan,281.69
1977-02-15,Japan,283.93
1977-02-16,Japan,283.77
1977-02-17,Japan,282.97
1977-02-18,Japan,283.45
1977-02-21,Japan,
1977-02-22,Japan,283.37
1977-02-23,Japan,283.45
1977-02-24,Japan,283.53
1977-02-25,Japan,282.01
1977-02-28,Japan,282.81
1977-03-01,Japan,282.49
1977-03-02,Japan,281.53
1977-03-03,Japan,281.29
1977-03-04,Japan,282.09
1977-03-07,Japan,281.93
1977-03-08,Japan,282.09
1977-03-09,Japan,282.33
1977-03-10,Japan,282.01
1977-03-11,Japan,282.01
1977-03-14,Japan,281.21
1977-03-15,Japan,281.53
1977-03-16,Japan,281.85
1977-03-17,Japan,281.69
1977-03-18,Japan,280.82
1977-03-21,Japan,279.10
1977-03-22,Japan,278.94
1977-03-23,Japan,277.24
1977-03-24,Japan,278.47
1977-03-25,Japan,278.32
1977-03-28,Japan,276.85
1977-03-29,Japan,276.63
1977-03-30,Japan,277.24
1977-03-31,Japan,277.55
1977-04-01,Japan,276.17
1977-04-04,Japan,274.65
1977-04-05,Japan,273.00
1977-04-06,Japan,273.22
1977-04-07,Japan,273.60
1977-04-08,Japan,273.22
1977-04-11,Japan,271.30
1977-04-12,Japan,270.71
1977-04-13,Japan,272.55
1977-04-14,Japan,273.37
1977-04-15,Japan,273.82
1977-04-18,Japan,275.33
1977-04-19,Japan,275.79
1977-04-20,Japan,278.78
1977-04-21,Japan,276.85
1977-04-22,Japan,277.78
1977-04-25,Japan,278.01
1977-04-26,Japan,278.32
1977-04-27,Japan,278.01
1977-04-28,Japan,277.09
1977-04-29,Japan,277.78
1977-05-02,Japan,278.01
1977-05-03,Japan,278.16
1977-05-04,Japan,276.70
1977-05-05,Japan,275.94
1977-05-06,Japan,276.85
1977-05-09,Japan,278.01
1977-05-10,Japan,277.47
1977-05-11,Japan,277.93
1977-05-12,Japan,278.01
1977-05-13,Japan,277.62
1977-05-16,Japan,277.70
1977-05-17,Japan,277.55
1977-05-18,Japan,277.39
1977-05-19,Japan,276.97
1977-05-20,Japan,277.24
1977-05-23,Japan,277.55
1977-05-24,Japan,277.78
1977-05-25,Japan,277.39
1977-05-26,Japan,277.12
1977-05-27,Japan,277.28
1977-05-30,Japan,
1977-05-31,Japan,277.28
1977-06-01,Japan,277.32
1977-06-02,Japan,276.55
1977-06-03,Japan,276.28
1977-06-06,Japan,275.18
1977-06-07,Japan,275.56
1977-06-08,Japan,274.42
1977-06-09,Japan,273.75
1977-06-10,Japan,273.67
1977-06-13,Japan,271.81
1977-06-14,Japan,272.33
1977-06-15,Japan,272.78
1977-06-16,Japan,272.44
1977-06-17,Japan,272.70
1977-06-20,Japan,272.78
1977-06-21,Japan,272.44
1977-06-22,Japan,271.74
1977-06-23,Japan,271.81
1977-06-24,Japan,272.00
1977-06-27,Japan,271.48
1977-06-28,Japan,270.86
1977-06-29,Japan,267.45
1977-06-30,Japan,267.59
1977-07-01,Japan,267.13
1977-07-04,Japan,
1977-07-05,Japan,264.90
1977-07-06,Japan,265.39
1977-07-07,Japan,264.69
1977-07-08,Japan,264.76
1977-07-11,Japan,263.09
1977-07-12,Japan,264.48
1977-07-13,Japan,264.27
1977-07-14,Japan,
1977-07-15,Japan,265.32
1977-07-18,Japan,263.99
1977-07-19,Japan,264.27
1977-07-20,Japan,264.83
1977-07-21,Japan,264.76
1977-07-22,Japan,264.24
1977-07-25,Japan,264.34
1977-07-26,Japan,264.41
1977-07-27,Japan,264.76
1977-07-28,Japan,265.96
1977-07-29,Japan,266.81
1977-08-01,Japan,267.13
1977-08-02,Japan,266.52
1977-08-03,Japan,265.57
1977-08-04,Japan,265.53
1977-08-05,Japan,265.85
1977-08-08,Japan,266.24
1977-08-09,Japan,265.96
1977-08-10,Japan,266.06
1977-08-11,Japan,265.96
1977-08-12,Japan,266.38
1977-08-15,Japan,267.92
1977-08-16,Japan,267.67
1977-08-17,Japan,266.74
1977-08-18,Japan,266.74
1977-08-19,Japan,267.27
1977-08-22,Japan,266.70
1977-08-23,Japan,266.77
1977-08-24,Japan,266.21
1977-08-25,Japan,267.31
1977-08-26,Japan,267.09
1977-08-29,Japan,267.06
1977-08-30,Japan,267.40
1977-08-31,Japan,267.50
1977-09-01,Japan,268.17
1977-09-02,Japan,267.97
1977-09-05,Japan,
1977-09-06,Japan,267.59
1977-09-07,Japan,266.81
1977-09-08,Japan,266.88
1977-09-09,Japan,266.84
1977-09-12,Japan,266.67
1977-09-13,Japan,266.84
1977-09-14,Japan,267.13
1977-09-15,Japan,267.06
1977-09-16,Japan,267.09
1977-09-19,Japan,266.92
1977-09-20,Japan,266.88
1977-09-21,Japan,266.88
1977-09-22,Japan,266.81
1977-09-23,Japan,266.81
1977-09-26,Japan,266.70
1977-09-27,Japan,266.63
1977-09-28,Japan,266.67
1977-09-29,Japan,265.11
1977-09-30,Japan,263.71
1977-10-03,Japan,260.72
1977-10-04,Japan,260.82
1977-10-05,Japan,261.10
1977-10-06,Japan,258.55
1977-10-07,Japan,257.60
1977-10-10,Japan,
1977-10-11,Japan,257.80
1977-10-12,Japan,256.81
1977-10-13,Japan,254.97
1977-10-14,Japan,253.00
1977-10-17,Japan,252.53
1977-10-18,Japan,252.21
1977-10-19,Japan,254.45
1977-10-20,Japan,254.19
1977-10-21,Japan,254.32
1977-10-24,Japan,251.95
1977-10-25,Japan,252.33
1977-10-26,Japan,251.60
1977-10-27,Japan,250.31
1977-10-28,Japan,250.50
1977-10-31,Japan,249.13
1977-11-01,Japan,246.73
1977-11-02,Japan,248.32
1977-11-03,Japan,247.74
1977-11-04,Japan,249.00
1977-11-07,Japan,248.69
1977-11-08,Japan,
1977-11-09,Japan,247.10
1977-11-10,Japan,246.18
1977-11-11,Japan,
1977-11-14,Japan,245.10
1977-11-15,Japan,245.28
1977-11-16,Japan,245.25
1977-11-17,Japan,245.40
1977-11-18,Japan,243.49
1977-11-21,Japan,242.78
1977-11-22,Japan,240.64
1977-11-23,Japan,239.75
1977-11-24,Japan,
1977-11-25,Japan,239.98
1977-11-28,Japan,240.24
1977-11-29,Japan,243.66
1977-11-30,Japan,244.02
1977-12-01,Japan,243.07
1977-12-02,Japan,242.51
1977-12-05,Japan,242.01
1977-12-06,Japan,241.60
1977-12-07,Japan,241.43
1977-12-08,Japan,241.72
1977-12-09,Japan,242.37
1977-12-12,Japan,241.78
1977-12-13,Japan,240.53
1977-12-14,Japan,237.81
1977-12-15,Japan,239.12
1977-12-16,Japan,240.59
1977-12-19,Japan,241.02
1977-12-20,Japan,240.50
1977-12-21,Japan,240.38
1977-12-22,Japan,241.55
